nohup: ignoring input
Lrfn2 Lgi1 0.264705882353
Lrfn2 Dlg3 0.272815533981
Lrfn2 Mapk12 0.226277372263
Lrfn2 Ncald 0.16120906801
Lrfn2 Ryr3 0.126302881668
Lrfn2 Camkk1 0.252380952381
Lrfn2 Hsp90aa1 0.26218851571
Lrfn2 Map1a 0.172823218997
Lrfn2 Akap5 0.26582278481
Lrfn2 Trdn 0.248898678414
Lrfn2 Rasgrf2 0.253639846743
Lrfn2 Fyn 0.252380952381
Lrfn2 Fgf12 0.180677540778
Lrfn2 Kif13b 0.225531914894
Lrfn2 Llgl2 0.277436347673
Lrfn2 Plcg1 0.256598240469
Lrfn2 Epb4.1l1 0.277566539924
Lrfn2 Trpv1 0.274725274725
Lrfn2 Ppp1cc 0.205223880597
Lrfn2 Nos1 0.243313763862
Lrfn2 Pde1a 0.234718826406
Lrfn2 Rapgef4 0.265753424658
Lrfn2 Jak1 0.253658536585
Lrfn2 Camk2a 0.250900360144
Lrfn2 Apc2 0.207103123663
Lrfn2 Grik2 0.269841269841
Lrfn2 Ephb2 0.268953068592
Lrfn2 Shank2 0.225959012086
Lrfn2 Dlgap3 0.268226822682
Lrfn2 Camk2d 0.250887573964
Lrfn2 Grin2c 0.279195668987
Lrfn2 Kcnj16 0.241050119332
Lrfn2 Lrp8 0.269872423945
Lrfn2 Dlg2 0.267453294002
Lrfn2 Ube3a 0.2666015625
Lrfn2 Shank1 0.203905540418
Lrfn2 Lrfn1 0.503504672897
Lrfn2 Shank3 0.233996772458
Lrfn2 Vwc2 0.199751861042
Lrfn2 Camk2b 0.265895953757
Lrfn2 Calm1 0.131479140329
Lrfn2 Gphn 0.274891774892
Lrfn2 Ptk2b 0.267317939609
Lrfn2 Camkk2 0.262782401902
Lrfn2 Cacna1s 0.218617021277
Lrfn2 Cacna1d 0.2020842773
Lrfn2 Cacna1c 0.202570921986
Lrfn2 Nrxn2 0.236301369863
Lrfn2 Lrfn4 0.487053020962
Lrfn2 Grik4 0.280701754386
Lrfn2 Kalrn 0.232884727911
Lrfn2 Iqcg 0.224539877301
Lrfn2 Syn1 0.266666666667
Lrfn2 Grin2a 0.245784695201
Lrfn2 Cacna1a 0.193575302461
Lrfn2 Orai1 0.205445544554
Lrfn2 Erbb4 0.255398361876
Lrfn2 Myo5a 0.210332103321
Lrfn2 Lrrtm4 0.275743707094
Lrfn2 Adcy3 0.261261261261
Lrfn2 Dlgap1 0.275427542754
Lrfn2 Dlgap2 0.268936170213
Lrfn2 Ppp3cb 0.259523809524
Lrfn2 Tiam1 0.274576271186
Lrfn2 Dlgap4 0.273550724638
Lrfn2 Abhd6 0.214987714988
Lrfn2 Grm5 0.262705238468
Lrfn2 Nrxn3 0.241805813234
Lrfn2 Shisa9 0.2423500612
Lrfn2 Arhgap32 0.212576255279
Lrfn2 Nrxn1 0.243961352657
Lrfn2 Ryr1 0.124256837099
Lrfn2 Adam23 0.274096385542
Lrfn2 Creb1 0.212234706617
Lrfn2 Cacna1e 0.197225834417
Grin3b Calm2 0.112437810945
Grin3b Phkb 0.278079008521
Grin3b Eps8 0.273374888691
Grin3b Nlgn2 0.287839020122
Grin3b Ppp3ca 0.23782234957
Grin3b Abhd12 0.212328767123
Grin3b Adam22 0.267175572519
Grin3b Neto1 0.229287090559
Grin3b Vwc2l 0.136904761905
Grin3b Llgl1 0.290476190476
Grin3b Olfm3 0.228406909789
Grin3b Phka1 0.279151943463
Grin3b Cit 0.232337600759
Grin3b Grin2b 0.272218769422
Grin3b Kcnq3 0.280686695279
Grin3b Ifng 0.113545816733
Grin3b Adam10 0.259856630824
Grin3b Dlg1 0.275635767022
Grin3b Jak2 0.274229902329
Grin3b Nlgn3 0.278022947926
Grin3b Stat1 0.263392857143
Grin3b Rhob 0.134061569017
Grin3b Actn2 0.266723842196
Grin3b Kcnn2 0.273851590106
Grin3b Syp 0.186823992134
Grin3b Cpt1c 0.283085013146
Grin3b Shisa6 0.241054613936
Grin3b Camk2g 0.236486486486
Grin3b Grik1 0.302264808362
Grin3b Yes1 0.237595419847
Grin3b Hsf1 0.244660194175
Grin3b Nlgn1 0.274422735346
Grin3b Gria2 0.296901893287
Grin3b Cav3 0.113545816733
Grin3b Gria3 0.292640692641
Grin3b Grin3a 0.506276150628
Grin3b Map2 0.233816425121
Grin3b Dapk1 0.274647887324
Grin3b Porcn 0.230396902227
Grin3b Calml3 0.112437810945
Grin3b Asph 0.262056414923
Grin3b Ppp3cc 0.241346153846
Grin3b Kcnh1 0.274115755627
Grin3b Apc 0.202853166319
Grin3b Ntrk2 0.281714785652
Grin3b Htt 0.199620972836
Grin3b Rac1 0.135593220339
Grin3b Syngap1 0.275372124493
Grin3b Cacng3 0.18405511811
Grin3b Slc17a7 0.249289099526
Grin3b Lgi1 0.239047619048
Grin3b Dlg3 0.281276962899
Grin3b Mapk12 0.2
Grin3b Ncald 0.135593220339
Grin3b Ryr3 0.147868651846
Grin3b Camkk1 0.248098859316
Grin3b Hsp90aa1 0.245886654479
Grin3b Map1a 0.198233562316
Grin3b Akap5 0.263736263736
Grin3b Trdn 0.22976744186
Grin3b Rasgrf2 0.282608695652
Grin3b Fyn 0.237320574163
Grin3b Fgf12 0.1585728444
Grin3b Kif13b 0.248053969901
Grin3b Llgl2 0.291300877893
Grin3b Plcg1 0.273735273735
Grin3b Epb4.1l1 0.275510204082
Grin3b Trpv1 0.287576020851
Grin3b Ppp1cc 0.179133858268
Grin3b Nos1 0.266169154229
Grin3b Pde1a 0.219769673704
Grin3b Rapgef4 0.277156549521
Grin3b Jak1 0.271097834205
Grin3b Camk2a 0.234269119071
Grin3b Apc2 0.231939163498
Grin3b Grik2 0.299319727891
Grin3b Ephb2 0.272064777328
Grin3b Shank2 0.248953974895
Grin3b Dlgap3 0.284525790349
Grin3b Camk2d 0.230320699708
Grin3b Grin2c 0.327169274538
Grin3b Kcnj16 0.215399610136
Grin3b Lrp8 0.271171941831
Grin3b Dlg2 0.268314210062
Grin3b Ube3a 0.268271711092
Grin3b Shank1 0.229522952295
Grin3b Lrfn1 0.295169946333
Grin3b Shank3 0.258923814598
Grin3b Vwc2 0.193867457962
Grin3b Camk2b 0.239151398264
Grin3b Calm1 0.112437810945
Grin3b Gphn 0.275646743979
Grin3b Ptk2b 0.274796747967
Grin3b Camkk2 0.251412429379
Grin3b Cacna1s 0.246848739496
Grin3b Cacna1d 0.231011235955
Grin3b Cacna1c 0.228558989987
Grin3b Nrxn2 0.261785912368
Grin3b Lrfn4 0.283160865475
Grin3b Grik4 0.309941520468
Grin3b Kalrn 0.256647398844
Grin3b Iqcg 0.203721841332
Grin3b Syn1 0.259534883721
Grin3b Grin2a 0.27392120075
Grin3b Cacna1a 0.223143923683
Grin3b Orai1 0.194471865745
Grin3b Erbb4 0.268667131891
Grin3b Myo5a 0.239254272398
Grin3b Lrrtm4 0.246472248354
Grin3b Adcy3 0.282240235814
Grin3b Dlgap1 0.280165289256
Grin3b Dlgap2 0.271336553945
Grin3b Ppp3cb 0.238277511962
Grin3b Tiam1 0.262766945218
Grin3b Dlgap4 0.28016194332
Grin3b Abhd6 0.185770750988
Grin3b Grm5 0.272927366104
Grin3b Nrxn3 0.259833134684
Grin3b Shisa9 0.209072978304
Grin3b Arhgap32 0.235539102267
Grin3b Nrxn1 0.223180076628
Grin3b Ryr1 0.147891506632
Grin3b Adam23 0.270034843206
Grin3b Creb1 0.197458455523
Grin3b Cacna1e 0.229166666667
Calm2 Phkb 0.111213235294
Calm2 Eps8 0.132603406326
Calm2 Nlgn2 0.126642771804
Calm2 Ppp3ca 0.179924242424
Calm2 Abhd12 0.199501246883
Calm2 Adam22 0.124280782509
Calm2 Neto1 0.16573556797
Calm2 Vwc2l 0.247933884298
Calm2 Llgl1 0.109962406015
Calm2 Olfm3 0.18125
Calm2 Phka1 0.101531023368
Calm2 Cit 0.0681265206813
Calm2 Grin2b 0.0890087660148
Calm2 Kcnq3 0.128848346636
Calm2 Ifng 0.274611398964
Calm2 Adam10 0.142098273572
Calm2 Dlg1 0.129310344828
Calm2 Jak2 0.110229276896
Calm2 Nlgn3 0.12938331318
Calm2 Stat1 0.143236074271
Calm2 Rhob 0.28125
Calm2 Actn2 0.131843575419
Calm2 Kcnn2 0.120238095238
Calm2 Syp 0.222222222222
Calm2 Cpt1c 0.131414267835
Calm2 Shisa6 0.164150943396
Calm2 Camk2g 0.171374764595
Calm2 Grik1 0.123883928571
Calm2 Yes1 0.177330895795
Calm2 Hsf1 0.171936758893
Calm2 Nlgn1 0.130177514793
Calm2 Gria2 0.127395715896
Calm2 Cav3 0.244318181818
Calm2 Gria3 0.125842696629
Calm2 Grin3a 0.108422939068
Calm2 Map2 0.185106382979
Calm2 Dapk1 0.0937062937063
Calm2 Porcn 0.17735042735
Calm2 Calml3 0.872483221477
Calm2 Asph 0.14131897712
Calm2 Ppp3cc 0.182170542636
Calm2 Kcnh1 0.119191919192
Calm2 Apc 0.0503166783955
Calm2 Ntrk2 0.142162818955
Calm2 Htt 0.0474358974359
Calm2 Rac1 0.257918552036
Calm2 Syngap1 0.0902311707681
Calm2 Cacng3 0.218181818182
Calm2 Slc17a7 0.1569664903
Calm2 Lgi1 0.172597864769
Calm2 Dlg3 0.137162954279
Calm2 Mapk12 0.214477211796
Calm2 Ncald 0.314285714286
Calm2 Ryr3 0.0304828150573
Calm2 Camkk1 0.173489278752
Calm2 Hsp90aa1 0.149659863946
Calm2 Map1a 0.0467816854678
Calm2 Akap5 0.139442231076
Calm2 Trdn 0.138528138528
Calm2 Rasgrf2 0.105218855219
Calm2 Fyn 0.176470588235
Calm2 Fgf12 0.245210727969
Calm2 Kif13b 0.0753796095445
Calm2 Llgl2 0.114785992218
Calm2 Plcg1 0.099846390169
Calm2 Epb4.1l1 0.134090909091
Calm2 Trpv1 0.133016627078
Calm2 Ppp1cc 0.234234234234
Calm2 Nos1 0.0907849829352
Calm2 Pde1a 0.185897435897
Calm2 Rapgef4 0.120481927711
Calm2 Jak1 0.112651646447
Calm2 Camk2a 0.180497925311
Calm2 Apc2 0.0594876248372
Calm2 Grik2 0.125274725275
Calm2 Ephb2 0.121580547112
Calm2 Shank2 0.0738728951657
Calm2 Dlgap3 0.11746680286
Calm2 Camk2d 0.182879377432
Calm2 Grin2c 0.0975806451613
Calm2 Kcnj16 0.197183098592
Calm2 Lrp8 0.126436781609
Calm2 Dlg2 0.138335287222
Calm2 Ube3a 0.134090909091
Calm2 Shank1 0.0613751730503
Calm2 Lrfn1 0.135593220339
Calm2 Shank3 0.0725761772853
Calm2 Vwc2 0.225903614458
Calm2 Camk2b 0.174545454545
Calm2 Calm1 1.0
Calm2 Gphn 0.138064516129
Calm2 Ptk2b 0.117296222664
Calm2 Camkk2 0.176684881603
Calm2 Cacna1s 0.0775532495904
Calm2 Cacna1d 0.0664819944598
Calm2 Cacna1c 0.0643564356436
Calm2 Nrxn2 0.0810334703464
Calm2 Lrfn4 0.14976599064
Calm2 Grik4 0.119122257053
Calm2 Kalrn 0.0804111245466
Calm2 Iqcg 0.201388888889
Calm2 Syn1 0.133928571429
Calm2 Grin2a 0.0892978868439
Calm2 Cacna1a 0.0591216216216
Calm2 Orai1 0.203883495146
Calm2 Erbb4 0.0975232198142
Calm2 Myo5a 0.0739341608203
Calm2 Lrrtm4 0.159663865546
Calm2 Adcy3 0.107423580786
Calm2 Dlgap1 0.111557788945
Calm2 Dlgap2 0.110377358491
Calm2 Ppp3cb 0.17202268431
Calm2 Tiam1 0.161084529506
Calm2 Dlgap4 0.115577889447
Calm2 Abhd6 0.206395348837
Calm2 Grm5 0.0997506234414
Calm2 Nrxn3 0.0878421387651
Calm2 Shisa9 0.18202764977
Calm2 Arhgap32 0.0670177118238
Calm2 Nrxn1 0.182008368201
Calm2 Ryr1 0.0295928500497
Calm2 Adam23 0.129761904762
Calm2 Creb1 0.21325648415
Calm2 Cacna1e 0.0633523977123
Phkb Eps8 0.267723102585
Phkb Nlgn2 0.258037922506
Phkb Ppp3ca 0.237288135593
Phkb Abhd12 0.205615942029
Phkb Adam22 0.261261261261
Phkb Neto1 0.231793960924
Phkb Vwc2l 0.143250688705
Phkb Llgl1 0.275285171103
Phkb Olfm3 0.223423423423
Phkb Phka1 0.356534090909
Phkb Cit 0.241654913023
Phkb Grin2b 0.265853658537
Phkb Kcnq3 0.274128142741
Phkb Ifng 0.11797235023
Phkb Adam10 0.259795570698
Phkb Dlg1 0.278922345483
Phkb Jak2 0.279766252739
Phkb Nlgn3 0.266501650165
Phkb Stat1 0.268542199488
Phkb Rhob 0.137867647059
Phkb Actn2 0.269105691057
Phkb Kcnn2 0.258118234804
Phkb Syp 0.175824175824
Phkb Cpt1c 0.26821192053
Phkb Shisa6 0.233928571429
Phkb Camk2g 0.23440285205
Phkb Grik1 0.276849642005
Phkb Yes1 0.238222222222
Phkb Hsf1 0.228494623656
Phkb Nlgn1 0.265625
Phkb Gria2 0.277147487844
Phkb Cav3 0.112442396313
Phkb Gria3 0.277147487844
Phkb Grin3a 0.285819793205
Phkb Map2 0.213836477987
Phkb Dapk1 0.273015873016
Phkb Porcn 0.217705510388
Phkb Calml3 0.111315547378
Phkb Asph 0.259259259259
Phkb Ppp3cc 0.229333333333
Phkb Kcnh1 0.275572519084
Phkb Apc 0.209655172414
Phkb Ntrk2 0.272950819672
Phkb Htt 0.203144654088
Phkb Rac1 0.135234590616
Phkb Syngap1 0.267892317794
Phkb Cacng3 0.178506375228
Phkb Slc17a7 0.239583333333
Phkb Lgi1 0.247559893523
Phkb Dlg3 0.264072847682
Phkb Mapk12 0.204524886878
Phkb Ncald 0.135110294118
Phkb Ryr3 0.155632511713
Phkb Camkk1 0.234347048301
Phkb Hsp90aa1 0.261642675699
Phkb Map1a 0.197704918033
Phkb Akap5 0.257359125315
Phkb Trdn 0.240242844753
Phkb Rasgrf2 0.275568181818
Phkb Fyn 0.239247311828
Phkb Fgf12 0.158088235294
Phkb Kif13b 0.2583461736
Phkb Llgl2 0.278963414634
Phkb Plcg1 0.28255033557
Phkb Epb4.1l1 0.269879518072
Phkb Trpv1 0.27538586515
Phkb Ppp1cc 0.186642268984
Phkb Nos1 0.269565217391
Phkb Pde1a 0.221014492754
Phkb Rapgef4 0.281081081081
Phkb Jak1 0.28223495702
Phkb Camk2a 0.227313566936
Phkb Apc2 0.226463104326
Phkb Grik2 0.278213166144
Phkb Ephb2 0.279906176701
Phkb Shank2 0.250636780438
Phkb Dlgap3 0.270038910506
Phkb Camk2d 0.23249551167
Phkb Grin2c 0.270818754374
Phkb Kcnj16 0.214995483288
Phkb Lrp8 0.268352365416
Phkb Dlg2 0.273399014778
Phkb Ube3a 0.280716029292
Phkb Shank1 0.225345827755
Phkb Lrfn1 0.265993265993
Phkb Shank3 0.249869041383
Phkb Vwc2 0.177919708029
Phkb Camk2b 0.238596491228
Phkb Calm1 0.111213235294
Phkb Gphn 0.27303465765
Phkb Ptk2b 0.279812938426
Phkb Camkk2 0.244052863436
Phkb Cacna1s 0.249738219895
Phkb Cacna1d 0.237099644128
Phkb Cacna1c 0.231542158148
Phkb Nrxn2 0.256890848953
Phkb Lrfn4 0.252622377622
Phkb Grik4 0.27965435978
Phkb Kalrn 0.265998887034
Phkb Iqcg 0.207084468665
Phkb Syn1 0.243902439024
Phkb Grin2a 0.272783251232
Phkb Cacna1a 0.218263718264
Phkb Orai1 0.180073126143
Phkb Erbb4 0.275697753574
Phkb Myo5a 0.254272397721
Phkb Lrrtm4 0.255263157895
Phkb Adcy3 0.275216138329
Phkb Dlgap1 0.271595330739
Phkb Dlgap2 0.269604182226
Phkb Ppp3cb 0.233156028369
Phkb Tiam1 0.25
Phkb Dlgap4 0.266771902131
Phkb Abhd6 0.188299817185
Phkb Grm5 0.265580736544
Phkb Nrxn3 0.266472303207
Phkb Shisa9 0.211050724638
Phkb Arhgap32 0.238990825688
Phkb Nrxn1 0.220627802691
Phkb Ryr1 0.149466192171
Phkb Adam23 0.259414225941
Phkb Creb1 0.184545454545
Phkb Cacna1e 0.225244368891
Eps8 Nlgn2 0.275074478649
Eps8 Ppp3ca 0.260967379078
Eps8 Abhd12 0.227432590856
Eps8 Adam22 0.267822736031
Eps8 Neto1 0.245939675174
Eps8 Vwc2l 0.155985489722
Eps8 Llgl1 0.27349703641
Eps8 Olfm3 0.247685185185
Eps8 Phka1 0.27130044843
Eps8 Cit 0.213263358779
Eps8 Grin2b 0.242793081358
Eps8 Kcnq3 0.284637134779
Eps8 Ifng 0.135757575758
Eps8 Adam10 0.264462809917
Eps8 Dlg1 0.276243093923
Eps8 Jak2 0.261008807046
Eps8 Nlgn3 0.272007912957
Eps8 Stat1 0.266806722689
Eps8 Rhob 0.165859564165
Eps8 Actn2 0.274694261524
Eps8 Kcnn2 0.258503401361
Eps8 Syp 0.197841726619
Eps8 Cpt1c 0.274309109519
Eps8 Shisa6 0.247727272727
Eps8 Camk2g 0.243902439024
Eps8 Grik1 0.269589552239
Eps8 Yes1 0.254524886878
Eps8 Hsf1 0.255391600454
Eps8 Nlgn1 0.267384916748
Eps8 Gria2 0.276937618147
Eps8 Cav3 0.130909090909
Eps8 Gria3 0.273753527752
Eps8 Grin3a 0.259760956175
Eps8 Map2 0.244212962963
Eps8 Dapk1 0.252173913043
Eps8 Porcn 0.230588235294
Eps8 Calml3 0.131546894032
Eps8 Asph 0.283095723014
Eps8 Ppp3cc 0.253150057274
Eps8 Kcnh1 0.275922671353
Eps8 Apc 0.181215083799
Eps8 Ntrk2 0.271302644466
Eps8 Htt 0.170747217806
Eps8 Rac1 0.152173913043
Eps8 Syngap1 0.252624212736
Eps8 Cacng3 0.207389749702
Eps8 Slc17a7 0.242663656885
Eps8 Lgi1 0.256124721604
Eps8 Dlg3 0.28003875969
Eps8 Mapk12 0.221436984688
Eps8 Ncald 0.157958687728
Eps8 Ryr3 0.126916002452
Eps8 Camkk1 0.255681818182
Eps8 Hsp90aa1 0.269510926119
Eps8 Map1a 0.175074183976
Eps8 Akap5 0.267576075551
Eps8 Trdn 0.277426160338
Eps8 Rasgrf2 0.261106780982
Eps8 Fyn 0.25
Eps8 Fgf12 0.183574879227
Eps8 Kif13b 0.230524642289
Eps8 Llgl2 0.276870163371
Eps8 Plcg1 0.263083451202
Eps8 Epb4.1l1 0.275696445725
Eps8 Trpv1 0.276699029126
Eps8 Ppp1cc 0.198555956679
Eps8 Nos1 0.250651041667
Eps8 Pde1a 0.248541423571
Eps8 Rapgef4 0.267309377739
Eps8 Jak1 0.259437751004
Eps8 Camk2a 0.24504084014
Eps8 Apc2 0.204896907216
Eps8 Grik2 0.275958840037
Eps8 Ephb2 0.264184397163
Eps8 Shank2 0.230446194226
Eps8 Dlgap3 0.271480804388
Eps8 Camk2d 0.243986254296
Eps8 Grin2c 0.265060240964
Eps8 Kcnj16 0.235224586288
Eps8 Lrp8 0.27619047619
Eps8 Dlg2 0.278330019881
Eps8 Ube3a 0.269045323047
Eps8 Shank1 0.20410022779
Eps8 Lrfn1 0.275077559462
Eps8 Shank3 0.232432432432
Eps8 Vwc2 0.200480192077
Eps8 Camk2b 0.248275862069
Eps8 Calm1 0.132603406326
Eps8 Gphn 0.27800407332
Eps8 Ptk2b 0.272566371681
Eps8 Camkk2 0.26062639821
Eps8 Cacna1s 0.215842636895
Eps8 Cacna1d 0.204007285974
Eps8 Cacna1c 0.205105633803
Eps8 Nrxn2 0.230508474576
Eps8 Lrfn4 0.264254385965
Eps8 Grik4 0.26981300089
Eps8 Kalrn 0.23505513639
Eps8 Iqcg 0.228538283063
Eps8 Syn1 0.262061403509
Eps8 Grin2a 0.241288625904
Eps8 Cacna1a 0.19104848736
Eps8 Orai1 0.204301075269
Eps8 Erbb4 0.253439536568
Eps8 Myo5a 0.220480668757
Eps8 Lrrtm4 0.259301014656
Eps8 Adcy3 0.263967611336
Eps8 Dlgap1 0.282142857143
Eps8 Dlgap2 0.270134228188
Eps8 Ppp3cb 0.253897550111
Eps8 Tiam1 0.278203723987
Eps8 Dlgap4 0.279049295775
Eps8 Abhd6 0.206690561529
Eps8 Grm5 0.250766871166
Eps8 Nrxn3 0.239951278928
Eps8 Shisa9 0.221052631579
Eps8 Arhgap32 0.218471636193
Eps8 Nrxn1 0.242905788876
Eps8 Ryr1 0.124132460837
Eps8 Adam23 0.263513513514
Eps8 Creb1 0.212157330155
Eps8 Cacna1e 0.196629213483
Nlgn2 Ppp3ca 0.254199328108
Nlgn2 Abhd12 0.219257540603
Nlgn2 Adam22 0.269157088123
Nlgn2 Neto1 0.252860411899
Nlgn2 Vwc2l 0.155581947743
Nlgn2 Llgl1 0.276206322795
Nlgn2 Olfm3 0.239057239057
Nlgn2 Phka1 0.257747543462
Nlgn2 Cit 0.209446564885
Nlgn2 Grin2b 0.245636716225
Nlgn2 Kcnq3 0.288629737609
Nlgn2 Ifng 0.129761904762
Nlgn2 Adam10 0.266260162602
Nlgn2 Dlg1 0.266910420475
Nlgn2 Jak2 0.255591054313
Nlgn2 Nlgn3 0.652223489168
Nlgn2 Stat1 0.259526261586
Nlgn2 Rhob 0.15890083632
Nlgn2 Actn2 0.268270120259
Nlgn2 Kcnn2 0.247734138973
Nlgn2 Syp 0.210153482881
Nlgn2 Cpt1c 0.27027027027
Nlgn2 Shisa6 0.25393258427
Nlgn2 Camk2g 0.245772266065
Nlgn2 Grik1 0.26335174954
Nlgn2 Yes1 0.24889380531
Nlgn2 Hsf1 0.251152073733
Nlgn2 Nlgn1 0.639821029083
Nlgn2 Gria2 0.270852858482
Nlgn2 Cav3 0.122765196663
Nlgn2 Gria3 0.278202676864
Nlgn2 Grin3a 0.268450932685
Nlgn2 Map2 0.234213547646
Nlgn2 Dapk1 0.246839654025
Nlgn2 Porcn 0.242355605889
Nlgn2 Calml3 0.126794258373
Nlgn2 Asph 0.267967145791
Nlgn2 Ppp3cc 0.252283105023
Nlgn2 Kcnh1 0.275590551181
Nlgn2 Apc 0.179916317992
Nlgn2 Ntrk2 0.272007912957
Nlgn2 Htt 0.172084130019
Nlgn2 Rac1 0.152744630072
Nlgn2 Syngap1 0.25175315568
Nlgn2 Cacng3 0.200708382527
Nlgn2 Slc17a7 0.267699115044
Nlgn2 Lgi1 0.246440306681
Nlgn2 Dlg3 0.272727272727
Nlgn2 Mapk12 0.220657276995
Nlgn2 Ncald 0.154577883472
Nlgn2 Ryr3 0.130053082891
Nlgn2 Camkk1 0.258426966292
Nlgn2 Hsp90aa1 0.263902932255
Nlgn2 Map1a 0.176257809931
Nlgn2 Akap5 0.265348595213
Nlgn2 Trdn 0.246808510638
Nlgn2 Rasgrf2 0.254738438211
Nlgn2 Fyn 0.250851305335
Nlgn2 Fgf12 0.174016686532
Nlgn2 Kif13b 0.22691292876
Nlgn2 Llgl2 0.274179983179
Nlgn2 Plcg1 0.257264351524
Nlgn2 Epb4.1l1 0.265151515152
Nlgn2 Trpv1 0.270633397313
Nlgn2 Ppp1cc 0.198823529412
Nlgn2 Nos1 0.250322580645
Nlgn2 Pde1a 0.229471316085
Nlgn2 Rapgef4 0.266900790167
Nlgn2 Jak1 0.267139479905
Nlgn2 Camk2a 0.2417331813
Nlgn2 Apc2 0.209649871904
Nlgn2 Grik2 0.272128060264
Nlgn2 Ephb2 0.269603524229
Nlgn2 Shank2 0.229672650475
Nlgn2 Dlgap3 0.274911032028
Nlgn2 Camk2d 0.246590909091
Nlgn2 Grin2c 0.273141122914
Nlgn2 Kcnj16 0.225694444444
Nlgn2 Lrp8 0.279397930386
Nlgn2 Dlg2 0.268671193016
Nlgn2 Ube3a 0.263969171484
Nlgn2 Shank1 0.208502939846
Nlgn2 Lrfn1 0.283825025432
Nlgn2 Shank3 0.240581270183
Nlgn2 Vwc2 0.195064629847
Nlgn2 Camk2b 0.246360582307
Nlgn2 Calm1 0.126642771804
Nlgn2 Gphn 0.271255060729
Nlgn2 Ptk2b 0.268760907504
Nlgn2 Camkk2 0.263043478261
Nlgn2 Cacna1s 0.224760892667
Nlgn2 Cacna1d 0.208408679928
Nlgn2 Cacna1c 0.203654188948
Nlgn2 Nrxn2 0.248719408082
Nlgn2 Lrfn4 0.288461538462
Nlgn2 Grik4 0.278181818182
Nlgn2 Kalrn 0.233682983683
Nlgn2 Iqcg 0.22029988466
Nlgn2 Syn1 0.280887011616
Nlgn2 Grin2a 0.247569669475
Nlgn2 Cacna1a 0.202079002079
Nlgn2 Orai1 0.203271028037
Nlgn2 Erbb4 0.260714285714
Nlgn2 Myo5a 0.216614090431
Nlgn2 Lrrtm4 0.253012048193
Nlgn2 Adcy3 0.260416666667
Nlgn2 Dlgap1 0.266666666667
Nlgn2 Dlgap2 0.265358361775
Nlgn2 Ppp3cb 0.256097560976
Nlgn2 Tiam1 0.261723009815
Nlgn2 Dlgap4 0.270629991127
Nlgn2 Abhd6 0.207547169811
Nlgn2 Grm5 0.265227447957
Nlgn2 Nrxn3 0.243902439024
Nlgn2 Shisa9 0.232987312572
Nlgn2 Arhgap32 0.219454887218
Nlgn2 Nrxn1 0.246344206974
Nlgn2 Ryr1 0.126833135157
Nlgn2 Adam23 0.27519379845
Nlgn2 Creb1 0.207217694994
Nlgn2 Cacna1e 0.201557093426
Ppp3ca Abhd12 0.264808362369
Ppp3ca Adam22 0.250542299349
Ppp3ca Neto1 0.281859070465
Ppp3ca Vwc2l 0.20527306968
Ppp3ca Llgl1 0.242258652095
Ppp3ca Olfm3 0.281758957655
Ppp3ca Phka1 0.222659323367
Ppp3ca Cit 0.163363943934
Ppp3ca Grin2b 0.198807157058
Ppp3ca Kcnq3 0.252427184466
Ppp3ca Ifng 0.17202268431
Ppp3ca Adam10 0.249694002448
Ppp3ca Dlg1 0.244855967078
Ppp3ca Jak2 0.227858985383
Ppp3ca Nlgn3 0.263513513514
Ppp3ca Stat1 0.262254901961
Ppp3ca Rhob 0.214552238806
Ppp3ca Actn2 0.247311827957
Ppp3ca Kcnn2 0.238573021182
Ppp3ca Syp 0.245454545455
Ppp3ca Cpt1c 0.261020881671
Ppp3ca Shisa6 0.280431432974
Ppp3ca Camk2g 0.279141104294
Ppp3ca Grik1 0.255341880342
Ppp3ca Yes1 0.276532137519
Ppp3ca Hsf1 0.270015698587
Ppp3ca Nlgn1 0.259754738016
Ppp3ca Gria2 0.254797441365
Ppp3ca Cav3 0.179245283019
Ppp3ca Gria3 0.255789473684
Ppp3ca Grin3a 0.228346456693
Ppp3ca Map2 0.267100977199
Ppp3ca Dapk1 0.209078404402
Ppp3ca Porcn 0.275577557756
Ppp3ca Calml3 0.182509505703
Ppp3ca Asph 0.261089987326
Ppp3ca Ppp3cc 0.756554307116
Ppp3ca Kcnh1 0.246628131021
Ppp3ca Apc 0.135087719298
Ppp3ca Ntrk2 0.259593679458
Ppp3ca Htt 0.127918132395
Ppp3ca Rac1 0.207939508507
Ppp3ca Syngap1 0.20281273131
Ppp3ca Cacng3 0.250922509225
Ppp3ca Slc17a7 0.280303030303
Ppp3ca Lgi1 0.281818181818
Ppp3ca Dlg3 0.249162011173
Ppp3ca Mapk12 0.268965517241
Ppp3ca Ncald 0.209039548023
Ppp3ca Ryr3 0.0928425357873
Ppp3ca Camkk1 0.283676703645
Ppp3ca Hsp90aa1 0.256892230576
Ppp3ca Map1a 0.125248508946
Ppp3ca Akap5 0.2542997543
Ppp3ca Trdn 0.25
Ppp3ca Rasgrf2 0.222405271829
Ppp3ca Fyn 0.269113149847
Ppp3ca Fgf12 0.228782287823
Ppp3ca Kif13b 0.178436657682
Ppp3ca Llgl2 0.242481203008
Ppp3ca Plcg1 0.221305326332
Ppp3ca Epb4.1l1 0.252985884908
Ppp3ca Trpv1 0.253393665158
Ppp3ca Ppp1cc 0.323049001815
Ppp3ca Nos1 0.204301075269
